0.55799	0.084713	-0.023719	0.010658	-0.0029698	-0.0013956	0.0091648	-0.066021	0.013816	0.010629	0.00064916	-0.0047452	0.0041375	-0.10557	-0.027874	-0.05918	-0.037665	-0.032298	0.030881	-0.0072874	-0.0058368	-0.0023673	0.011932	0.034014	0.0056881	0.0027224	0.00030013	-0.00065712	0.00011198	0.00019968	5.16E-05	-9.83E-05	-8.28E-05	-0.00026431	0.003212	0.010234	-0.0051651	0.0054914	0.013004	0.0083067	-0.018264	-0.02675	0.0092148	-0.20028	0.0045441	-0.083216	-0.18511	-0.94672	-0.47762	-0.24341
0.65147	0.099363	-0.030631	0.0098496	-0.002281	-0.0016874	0.011386	-0.072358	0.012476	0.013091	0.0047288	-0.0079656	0.0080468	-0.12217	-0.018035	-0.056144	-0.03889	-0.036406	0.037216	-0.0054298	-0.010583	-0.0060479	0.00013165	-0.004968	0.0010873	0.0011088	3.09E-05	-2.96E-05	3.97E-05	-4.60E-05	1.66E-05	3.72E-05	-1.59E-05	4.89E-05	-0.0037528	0.013387	0.00017588	0.0052808	0.014982	-0.0050031	-0.018962	-0.014487	0.0073691	-0.19184	0.0084637	-0.033487	0.013753	0.22401	-0.1833	-0.23006
0.65275	0.099487	-0.030615	0.010887	-0.0028846	-0.0010142	0.010772	-0.072592	0.012959	0.013041	0.0039135	-0.0076947	0.0075872	-0.12273	-0.020921	-0.058916	-0.039718	-0.036496	0.037304	-0.0053221	-0.0080815	-0.0056462	0.0026017	0.0042433	-0.00047675	0.00016249	1.12E-05	0.00032825	-4.96E-05	-3.53E-05	-1.53E-05	-9.02E-05	-9.79E-06	1.42E-05	-0.0028422	0.010893	-0.0013344	0.0055365	0.015431	-0.0025668	-0.019451	-0.01859	0.0070593	-0.1987	0.0094764	-0.044384	-0.027527	-0.016859	0.18569	-0.040481
0.0030249	0.0062351	-0.004209	0.0017341	-0.00044246	-0.00030409	0.0020236	-0.014581	0.0033586	0.0035737	0.00096327	-0.002031	0.0020786	-0.042748	-0.01169	-0.037	-0.035269	-0.035345	0.066171	-0.022759	-0.037018	2.4076	-0.011198	-0.016112	-0.014851	0.0068217	-0.0016023	-0.0012616	-0.0010102	0.00012645	-0.00015541	-4.70E-06	-0.00016585	-0.0002178	0.010732	-0.038555	0.0056869	-0.016065	-0.039654	0.0050975	0.040511	0.032129	-0.014332	0.19279	-0.0060093	0.020564	0.0028753	-0.00091481	0.005647	-0.0088514
0.64439	0.098248	-0.029461	0.0098273	-0.0023057	-0.0020444	0.01145	-0.073072	0.013314	0.012962	0.0037939	-0.0072631	0.0072638	-0.12125	-0.020427	-0.057972	-0.039774	-0.036632	0.036479	-0.0064081	-0.010591	-0.0048184	0.0024558	0.0032789	0.004193	0.0015675	0.00026255	-0.00032968	0.00012799	-2.25E-05	-6.42E-05	2.62E-05	3.04E-05	3.71E-05	-0.0018784	0.013779	-0.00099243	0.0054391	0.014535	-0.0017147	-0.018731	-0.016653	0.0087735	-0.1992	0.0075024	-0.045456	-0.033225	-0.050011	-0.52861	-0.12288
0.48365	0.073065	-0.019948	0.01139	-0.0034295	-0.00031789	0.0069553	-0.057602	0.012537	0.0081405	-0.0004994	-0.003662	0.0025744	-0.090699	-0.030506	-0.056374	-0.033388	-0.027303	0.027703	-0.006446	-0.0017646	-0.0029524	0.016976	0.049721	0.00010472	0.0043054	-0.00032108	-0.00111	9.99E-05	-8.11E-05	-0.00027586	5.40E-05	-0.0001049	-0.00031839	0.0047129	0.0067842	-0.0068537	0.0051997	0.011841	0.012388	-0.017729	-0.032823	0.0071608	-0.18791	0.0038144	-0.097462	-0.24819	-1.3032	0.055234	-0.92136
0.62422	0.095239	-0.029882	0.012138	-0.0041883	0.001595	0.0091207	-0.067757	0.012175	0.012062	0.0036303	-0.0071617	0.0071881	-0.11728	-0.021098	-0.057434	-0.03803	-0.034807	0.036443	-0.0045001	-0.0057171	-0.0056459	0.003484	0.0084486	-0.0040039	-0.00034705	0.0011063	0.0012763	-0.00043096	-8.40E-05	-7.55E-05	-0.00014159	-1.86E-05	-4.64E-05	-0.0030479	0.0079851	-0.0018945	0.0053334	0.015375	-0.0017956	-0.019313	-0.021102	0.0061657	-0.19127	0.0098353	-0.048352	-0.044395	-0.11545	0.82164	0.14144
0.67752	0.19036	1.6489	-0.044205	0.010048	0.0064406	-0.040638	0.18204	-0.018506	-0.016947	-0.0049636	0.0091572	-0.0087872	0.10027	0.0089709	0.024466	0.013252	0.011717	-0.0085575	0.0012066	0.0020456	0.00068479	0.00023543	0.0010197	-0.00067026	0.00017066	-0.0001416	-1.69E-05	-3.33E-05	-3.35E-05	2.02E-05	1.14E-05	-1.27E-05	1.12E-05	0.00050954	-0.0016235	-2.65E-05	-0.00066341	-0.0017651	0.00057563	0.0019274	0.0012078	-0.00099159	0.013618	-0.00051617	0.00023793	-0.0015905	-0.0075436	0.0038067	-0.0038332
0.63945	0.097453	-0.029318	0.010462	-0.0028415	-0.0013723	0.010953	-0.072605	0.013599	0.013304	0.0030292	-0.0069708	0.0068426	-0.121	-0.022461	-0.059625	-0.040291	-0.036591	0.036036	-0.006738	-0.0075785	-0.0037868	0.0038043	0.009709	0.0023275	-0.0010021	0.00059383	-8.38E-05	0.00023611	1.33E-05	-1.65E-05	5.90E-05	8.17E-05	-0.000131	-0.0015171	0.0096326	-0.002454	0.0056939	0.014701	7.63E-05	-0.01846	-0.019576	0.0088863	-0.20092	0.0097957	-0.050687	-0.054693	-0.1967	-0.12854	0.76167
0.73635	-1.6017	0.052103	-0.018667	0.0073063	0.0030247	-0.055374	0.056299	0.0048085	-0.0093977	-0.003247	0.0061589	-0.0061356	0.10665	0.025188	0.082585	0.28649	-0.65006	0.01699	0.29534	-0.057985	0.0048348	0.34409	-0.057133	0.0022777	-0.0027868	0.00028816	0.00066124	-8.03E-05	5.24E-05	-0.0004732	-0.00011326	3.23E-06	-1.05E-05	-0.0088002	0.014633	0.0010323	0.0049624	0.016646	-0.12444	0.0097761	0.012982	-0.0011805	-0.024546	-0.36288	0.11354	-0.11138	0.011585	-0.0049345	0.00073497
0.64539	0.098363	-0.029484	0.010112	-0.0024489	-0.0018742	0.011352	-0.07312	0.013321	0.01285	0.0037133	-0.0072624	0.0071754	-0.12131	-0.021126	-0.058596	-0.039861	-0.036568	0.036619	-0.0063563	-0.010009	-0.0050296	0.0032366	0.0052533	0.0032376	0.0018233	0.0002859	-0.00041137	0.00017236	-5.35E-05	-5.49E-06	1.06E-05	4.85E-05	3.59E-05	-0.0018072	0.013423	-0.0011319	0.0055025	0.0146	-0.0013294	-0.018983	-0.017753	0.0085297	-0.20079	0.0076507	-0.04795	-0.042342	-0.10161	-0.43763	-0.25813
