-0.55799	-0.084713	0.023719	0.010658	-0.0029698	0.0013956	-0.0091648	0.066021	-0.013816	0.010629	-0.00064916	0.0047452	-0.0041375	0.10557	-0.027874	0.05918	-0.037665	0.032298	-0.030881	0.0072874	-0.0058368	0.0023673	-0.011932	0.034014	-0.0056881	0.0027224	0.00030013	0.00065712	0.00011198	0.00019968	5.16E-05	9.83E-05	8.28E-05	0.00026431	-0.003212	0.010234	-0.0051651	0.0054914	-0.013004	0.0083067	-0.018264	0.02675	-0.0092148	0.20028	-0.0045441	0.083216	-0.18511	0.94672	-0.47762	0.24341	0.16504	0.068698	-0.19418	0.26997	-0.03849	0.36885	-0.062423	0.13316	-0.024521	-0.24131	0.17581	-0.043612	-0.01355	-0.1483	0.03074	0.06874	0.049451	0.073313	0.029367	0.021726	0.00098536	0.030463	0.012049	0.0044043	0.022634	0.017781	0.011154	0.0011627	0.012283	0.0096302	0.0088137	0.012727	0.0034655	0.0050934	6.23E-05	-0.0017514	-0.0057448	-0.00043763	-0.0074322	-0.00014122	-0.0033944	-0.0079144	-0.0024475	-0.0021729	-0.0017897	-0.0012542	-0.0020468	-0.0028812	-0.0028782	-0.0096837
-0.65147	-0.099363	0.030631	0.0098496	-0.002281	0.0016874	-0.011386	0.072358	-0.012476	0.013091	-0.0047288	0.0079656	-0.0080468	0.12217	-0.018035	0.056144	-0.03889	0.036406	-0.037216	0.0054298	-0.010583	0.0060479	-0.00013165	-0.004968	-0.0010873	0.0011088	3.09E-05	2.96E-05	3.97E-05	-4.60E-05	1.66E-05	-3.72E-05	1.59E-05	-4.89E-05	0.0037528	0.013387	0.00017588	0.0052808	-0.014982	-0.0050031	-0.018962	0.014487	-0.0073691	0.19184	-0.0084637	0.033487	0.013753	-0.22401	-0.1833	0.23006	0.20245	-0.13314	-0.058123	-0.019886	0.13491	-0.13506	-0.059359	0.23247	0.16309	-0.18881	0.19173	-0.076002	0.21909	-0.052313	-0.083862	0.40816	0.22208	-0.074573	-0.13125	0.23051	-0.071398	0.23662	-0.20015	-0.46024	-0.083811	0.14839	-0.099387	-0.44068	-0.31517	-0.51844	0.47402	0.33546	-0.13884	0.13371	0.057449	-0.23344	-0.55911	0.1082	-0.55071	0.36254	-0.27211	0.12868	0.24059	-0.40595	-0.34884	0.24244	0.42246	1.0788	-0.037719	-0.034965
-0.65275	-0.099487	0.030615	0.010887	-0.0028846	0.0010142	-0.010772	0.072592	-0.012959	0.013041	-0.0039135	0.0076947	-0.0075872	0.12273	-0.020921	0.058916	-0.039718	0.036496	-0.037304	0.0053221	-0.0080815	0.0056462	-0.0026017	0.0042433	0.00047675	0.00016249	1.12E-05	-0.00032825	-4.96E-05	-3.53E-05	-1.53E-05	9.02E-05	9.79E-06	-1.42E-05	0.0028422	0.010893	-0.0013344	0.0055365	-0.015431	-0.0025668	-0.019451	0.01859	-0.0070593	0.1987	-0.0094764	0.044384	-0.027527	0.016859	0.18569	0.040481	0.09217	-0.28865	-0.11946	-0.050449	-0.5327	-0.029036	-0.25185	-0.14831	-0.34564	-0.2648	-0.75214	0.027123	-0.28699	-0.22482	0.050779	0.23603	0.12046	0.36926	-0.070758	-0.55599	-0.34908	0.61603	-0.68091	-1.1289	0.10615	0.010321	0.22987	0.34695	-0.038422	0.34081	0.42159	-0.30325	0.11356	0.21251	0.16729	0.27074	-0.1415	0.23454	-0.25429	0.22237	0.23033	-0.52271	-0.40974	0.28185	-0.17764	0.42891	-0.13982	-0.11592	0.071779	-0.16061
-0.0030249	-0.0062351	0.004209	0.0017341	-0.00044246	0.00030409	-0.0020236	0.014581	-0.0033586	0.0035737	-0.00096327	0.002031	-0.0020786	0.042748	-0.01169	0.037	-0.035269	0.035345	-0.066171	0.022759	-0.037018	-2.4076	0.011198	-0.016112	0.014851	0.0068217	-0.0016023	0.0012616	-0.0010102	0.00012645	-0.00015541	4.70E-06	0.00016585	0.0002178	-0.010732	-0.038555	0.0056869	-0.016065	0.039654	0.0050975	0.040511	-0.032129	0.014332	-0.19279	0.0060093	-0.020564	0.0028753	0.00091481	0.005647	0.0088514	-0.00073957	0.00051479	-0.00057508	0.00021165	0.00018905	0.00067053	-0.0003461	-4.86E-05	-9.38E-05	-0.00031252	-9.63E-05	-0.00017155	-4.69E-05	-0.00014207	-2.28E-05	2.11E-05	-5.19E-05	5.02E-05	-3.60E-05	-5.04E-06	-1.79E-05	9.81E-06	-5.05E-06	-1.94E-05	4.88E-06	7.00E-06	5.61E-06	-2.21E-05	-6.51E-06	-3.98E-06	7.67E-06	-3.72E-06	1.07E-05	5.53E-06	1.91E-06	-2.73E-06	2.86E-06	1.07E-06	-2.85E-07	-1.91E-06	-4.81E-06	-1.51E-06	-3.33E-06	-9.46E-08	1.06E-06	1.57E-06	5.99E-06	-9.08E-07	-3.99E-06	-5.64E-07
-0.64439	-0.098248	0.029461	0.0098273	-0.0023057	0.0020444	-0.01145	0.073072	-0.013314	0.012962	-0.0037939	0.0072631	-0.0072638	0.12125	-0.020427	0.057972	-0.039774	0.036632	-0.036479	0.0064081	-0.010591	0.0048184	-0.0024558	0.0032789	-0.004193	0.0015675	0.00026255	0.00032968	0.00012799	-2.25E-05	-6.42E-05	-2.62E-05	-3.04E-05	-3.71E-05	0.0018784	0.013779	-0.00099243	0.0054391	-0.014535	-0.0017147	-0.018731	0.016653	-0.0087735	0.1992	-0.0075024	0.045456	-0.033225	0.050011	-0.52861	0.12288	0.29053	0.13424	-0.15512	0.0053968	-0.0018265	0.52654	0.07003	0.20198	-0.12063	0.50197	0.0081896	-0.025599	-0.1894	0.12492	-0.028601	0.088057	-0.029773	-0.22043	-0.43833	-0.018821	0.28886	-0.12872	-0.28025	-0.063717	0.18608	-0.06912	0.16605	0.015346	-0.27977	0.070627	-0.11943	-0.060407	-0.3216	0.13604	-0.093997	-0.077531	-0.17135	-0.089538	-0.028299	-0.047557	0.085953	0.096352	-0.0907	0.14465	-0.0074905	-0.10278	-0.045124	-0.13897	0.15152	0.048315
-0.48365	-0.073065	0.019948	0.01139	-0.0034295	0.00031789	-0.0069553	0.057602	-0.012537	0.0081405	0.0004994	0.003662	-0.0025744	0.090699	-0.030506	0.056374	-0.033388	0.027303	-0.027703	0.006446	-0.0017646	0.0029524	-0.016976	0.049721	-0.00010472	0.0043054	-0.00032108	0.00111	9.99E-05	-8.11E-05	-0.00027586	-5.40E-05	0.0001049	0.00031839	-0.0047129	0.0067842	-0.0068537	0.0051997	-0.011841	0.012388	-0.017729	0.032823	-0.0071608	0.18791	-0.0038144	0.097462	-0.24819	1.3032	0.055234	0.92136	-0.18665	0.40752	-0.12872	-0.058976	-0.15152	0.08093	0.055846	-0.069822	0.0045653	0.046982	-0.099871	0.00097726	-0.010657	-0.0085219	-0.050743	-0.0075712	-0.039293	-0.0041159	-0.037028	-0.016111	-0.0065733	0.0082954	0.0072597	-0.0042381	0.0040005	0.0093114	0.0015957	-0.0039986	-0.0031944	0.0037756	0.012155	-0.0052182	0.0040726	0.0051068	0.0040317	-0.0052201	-0.00060884	-0.0034485	0.002013	-0.00041119	-0.0050788	0.0007165	-0.0020711	0.0017021	-0.00012552	-0.0018491	-0.0031184	0.00097539	0.0043372	-0.00041525
-0.62422	-0.095239	0.029882	0.012138	-0.0041883	-0.001595	-0.0091207	0.067757	-0.012175	0.012062	-0.0036303	0.0071617	-0.0071881	0.11728	-0.021098	0.057434	-0.03803	0.034807	-0.036443	0.0045001	-0.0057171	0.0056459	-0.003484	0.0084486	0.0040039	-0.00034705	0.0011063	-0.0012763	-0.00043096	-8.40E-05	-7.55E-05	0.00014159	1.86E-05	4.64E-05	0.0030479	0.0079851	-0.0018945	0.0053334	-0.015375	-0.0017956	-0.019313	0.021102	-0.0061657	0.19127	-0.0098353	0.048352	-0.044395	0.11545	0.82164	-0.14144	0.79896	0.1652	-0.32898	-1.2768	0.43822	0.74784	-0.64358	0.15656	0.98014	-0.18787	0.28615	-0.38022	0.14096	-0.00097793	-0.13009	0.12192	-0.072128	-0.036116	0.00041814	-0.10733	-0.10223	-0.020367	-0.012086	-0.051034	-0.066975	-0.074527	0.02365	0.057069	0.099223	-0.040084	-0.0017551	-0.022554	0.12708	-0.010264	-0.013654	0.05581	0.04669	0.027041	-0.034987	0.063101	-0.03538	-0.05221	-0.079386	-0.052584	0.059891	0.11059	0.12887	-0.093199	-0.073781	-0.035308
-0.67752	-0.19036	-1.6489	-0.044205	0.010048	-0.0064406	0.040638	-0.18204	0.018506	-0.016947	0.0049636	-0.0091572	0.0087872	-0.10027	0.0089709	-0.024466	0.013252	-0.011717	0.0085575	-0.0012066	0.0020456	-0.00068479	-0.00023543	0.0010197	0.00067026	0.00017066	-0.0001416	1.69E-05	-3.33E-05	-3.35E-05	2.02E-05	-1.14E-05	1.27E-05	-1.12E-05	-0.00050954	-0.0016235	-2.65E-05	-0.00066341	0.0017651	0.00057563	0.0019274	-0.0012078	0.00099159	-0.013618	0.00051617	-0.00023793	-0.0015905	0.0075436	0.0038067	0.0038332	-0.0011207	3.92E-06	0.00058274	0.00033612	7.26E-06	-0.00037428	0.00026083	-0.00025887	4.30E-05	-7.53E-05	-3.69E-05	2.26E-05	-4.28E-05	3.15E-05	2.62E-05	-1.87E-05	-1.83E-05	2.97E-05	-6.87E-05	7.60E-06	-3.86E-05	-2.71E-05	4.89E-06	-4.86E-06	-8.81E-07	-1.10E-05	-1.31E-05	5.48E-06	2.29E-07	-1.13E-05	-9.29E-06	-9.87E-06	1.66E-06	4.95E-06	-5.09E-06	-1.88E-06	3.18E-06	-3.22E-06	7.61E-07	-2.83E-07	-4.04E-06	2.50E-06	2.44E-06	2.99E-06	1.24E-06	1.42E-06	-4.34E-06	3.09E-06	7.36E-06	-2.90E-07
-0.63945	-0.097453	0.029318	0.010462	-0.0028415	0.0013723	-0.010953	0.072605	-0.013599	0.013304	-0.0030292	0.0069708	-0.0068426	0.121	-0.022461	0.059625	-0.040291	0.036591	-0.036036	0.006738	-0.0075785	0.0037868	-0.0038043	0.009709	-0.0023275	-0.0010021	0.00059383	8.38E-05	0.00023611	1.33E-05	-1.65E-05	-5.90E-05	-8.17E-05	0.000131	0.0015171	0.0096326	-0.002454	0.0056939	-0.014701	7.63E-05	-0.01846	0.019576	-0.0088863	0.20092	-0.0097957	0.050687	-0.054693	0.1967	-0.12854	-0.76167	-0.023231	0.47002	-0.75531	-0.016757	0.68666	0.097248	0.0020174	-0.15691	-0.35361	0.32519	-0.31724	0.32731	-0.0011418	-0.19558	-0.11501	0.41647	0.066705	-0.25574	0.22259	0.17302	0.23034	-0.026276	-0.074659	0.23665	-0.059507	0.3427	0.32002	-0.017713	-0.012281	0.12993	0.090837	0.031663	0.14768	-0.079291	0.040746	0.08165	-0.085864	0.081396	-0.046184	0.1236	0.079612	-0.034503	0.03115	-0.044957	-0.090483	0.02221	0.079204	-0.017373	-0.042974	0.16051
-0.73635	1.6017	-0.052103	-0.018667	0.0073063	-0.0030247	0.055374	-0.056299	-0.0048085	-0.0093977	0.003247	-0.0061589	0.0061356	-0.10665	0.025188	-0.082585	0.28649	0.65006	-0.01699	-0.29534	-0.057985	-0.0048348	-0.34409	-0.057133	-0.0022777	-0.0027868	0.00028816	-0.00066124	-8.03E-05	5.24E-05	-0.0004732	0.00011326	-3.23E-06	1.05E-05	0.0088002	0.014633	0.0010323	0.0049624	-0.016646	-0.12444	0.0097761	-0.012982	0.0011805	0.024546	0.36288	-0.11354	-0.11138	-0.011585	-0.0049345	-0.00073497	-0.00077637	-0.00042402	0.00014577	0.00011726	0.00014212	0.00014957	-0.00044427	-0.00022365	-0.00022708	-0.00028081	5.39E-05	-4.09E-05	2.83E-05	-4.28E-05	8.49E-05	-3.64E-05	-2.38E-07	2.79E-05	1.44E-06	-2.32E-05	-6.75E-06	2.17E-06	2.04E-05	9.65E-06	-2.12E-06	-1.54E-05	-2.58E-06	2.79E-07	1.80E-06	-5.28E-06	7.84E-07	2.52E-07	-7.11E-06	-1.60E-07	7.71E-06	9.74E-07	4.79E-06	1.16E-06	3.64E-06	-1.65E-06	-6.67E-07	-1.54E-06	1.36E-06	8.33E-07	-1.59E-06	-2.76E-06	-2.20E-06	6.05E-06	-1.90E-06	-4.98E-06
