0.63087	0.096089	-0.028563	0.010824	-0.0029222	-0.0013916	0.010555	-0.072117	0.01389	0.012624	0.0024338	-0.0065682	0.0063657	-0.11931	-0.024105	-0.060655	-0.040275	-0.03616	0.035326	-0.006299	-0.0074966	-0.0035764	0.0061094	0.016437	0.0034086
0.64917	0.098992	-0.030083	0.010651	-0.0029079	-0.0011149	0.01096	-0.072903	0.013332	0.013082	0.0035761	-0.007284	0.0073257	-0.12243	-0.021261	-0.059179	-0.040188	-0.036847	0.03692	-0.0058439	-0.008622	-0.0046314	0.0030611	0.0060047	0.0019577
0.64445	0.098421	-0.030633	0.0097218	-0.0024649	-0.0014333	0.011325	-0.071191	0.012145	0.013342	0.004603	-0.0081181	0.0080788	-0.12108	-0.01727	-0.055183	-0.038361	-0.036256	0.036713	-0.0052801	-0.0094616	-0.0055707	-0.0010799	-0.0069299	-0.00078388
0.64882	0.098957	-0.030148	0.0096259	-0.0022033	-0.0021155	0.011501	-0.072921	0.013016	0.013442	0.0041318	-0.0077108	0.0076876	-0.1222	-0.019009	-0.056993	-0.039545	-0.036701	0.036547	-0.0060374	-0.010333	-0.0049311	0.0005581	-0.0020165	0.0029642
0.65674	0.10799	-0.036405	0.012798	-0.003104	-0.002041	0.013953	-0.093529	0.017802	0.018499	0.005248	-0.010698	0.010537	-0.18418	-0.037937	-0.11235	-0.089777	-0.086251	0.12308	-0.028668	-0.041855	-0.053232	0.12151	0.39504	0.357
0.66963	0.13893	-0.073379	0.033887	-0.0085087	-0.0051212	0.040127	-0.33877	0.2144	0.61668	1.212	1.1123	-0.36626	0.62503	0.030723	0.080048	0.039356	0.034212	-0.02413	0.0031139	0.0051515	0.0024098	-0.00027339	0.00088741	-0.00047422
0.65347	0.11361	-0.041392	0.014575	-0.0035688	-0.0024322	0.016564	-0.1112	0.021909	0.023505	0.0070834	-0.014003	0.013916	-0.25325	-0.063554	-0.20645	-0.22655	-0.2446	-2.1188	0.0422	0.05888	0.019146	-0.0066585	-0.0086762	-0.0029483
0.65894	0.10816	-0.036253	0.012904	-0.0032019	-0.0019023	0.01395	-0.093523	0.017819	0.018095	0.0052798	-0.010467	0.010424	-0.18346	-0.038689	-0.11264	-0.089877	-0.085976	0.12247	-0.029732	-0.044271	-0.048857	0.18838	0.77354	1.2317
0.64674	0.11806	-0.047918	0.016159	-0.0036641	-0.0027365	0.020319	-0.13588	0.027557	0.033075	0.01411	-0.022005	0.023282	-0.46024	1.8047	0.84613	0.15684	0.12739	-0.064999	0.0063065	0.014641	0.0062302	0.0025326	0.012022	-0.00023864
0.66067	0.11842	-0.045333	0.016559	-0.0039362	-0.0025712	0.018532	-0.12703	0.025682	0.027695	0.0096165	-0.01744	0.017509	-0.3376	-0.12878	-0.5164	1.9825	0.7089	-0.14336	0.01311	0.019243	0.010213	-0.0030745	-0.00326	0.0018854
0.65428	0.10766	-0.036968	0.012613	-0.0031038	-0.0015618	0.013857	-0.091771	0.01664	0.018266	0.006464	-0.011305	0.011326	-0.18304	-0.033131	-0.10752	-0.08704	-0.085092	0.12479	-0.025454	-0.047941	-0.065512	-0.0005938	-0.47464	-0.44805
0.66811	0.14366	-0.080687	0.039396	-0.0099963	-0.0059876	0.046673	-0.41475	0.48818	-1.3842	-0.15745	0.21624	-0.15551	0.59536	0.038405	0.096419	0.050702	0.044482	-0.037596	0.0056544	0.0077987	0.0065779	-0.0038453	-0.0053402	0.00022049
0.65449	0.11191	-0.048431	-0.085707	-0.020927	0.001144	-0.0015404	-0.055812	0.019129	0.035118	-0.035817	0.005954	0.0015512	-0.13869	-0.034266	-0.099725	-0.082387	-0.079363	0.1488	0.40952	1.7272	-0.00043637	-0.2323	0.019546	0.0004771
0.6525	0.099515	-0.03087	0.0099712	-0.002331	-0.0016369	0.011332	-0.07228	0.012408	0.013295	0.0046207	-0.0081443	0.0080726	-0.12241	-0.018276	-0.056428	-0.038889	-0.036396	0.037077	-0.0052878	-0.0094886	-0.0060314	2.08E-05	-0.0047233	-0.00044324
0.66753	0.13865	-0.073517	0.033666	-0.0083929	-0.0052018	0.040187	-0.33816	0.21404	0.61663	1.2124	1.112	-0.36603	0.62552	0.031799	0.081127	0.039907	0.034455	-0.024137	0.0033202	0.0048912	0.002129	-0.001039	-0.0017391	-0.0012513
0.67951	-0.12907	-0.061224	0.030415	-0.0063878	-0.0034042	0.014963	-0.39968	-1.8148	-0.24484	-0.061506	0.092127	-0.076558	0.39246	0.020571	0.054242	-0.04136	0.23597	-0.04645	-0.53886	0.16274	0.0058988	0.35024	-0.059759	0.0010242
0.71671	-1.2859	0.042498	-0.015186	0.0050412	0.0029777	-0.037309	0.090036	0.2692	0.030757	0.0068593	-0.010021	0.0076578	-0.00083206	0.009463	0.039078	0.19246	-0.46756	0.01052	-0.74557	0.1972	-0.0056342	-0.20006	0.045073	-0.0016734
0.64096	0.097606	-0.029156	0.010603	-0.002662	-0.0017852	0.010883	-0.073073	0.013825	0.012982	0.0028171	-0.0069725	0.0067019	-0.121	-0.023352	-0.06041	-0.040418	-0.036482	0.035788	-0.0063474	-0.0078424	-0.0040476	0.0050633	0.012632	0.0028496
0.63754	0.10509	-0.036438	0.011114	-0.0024788	-0.0019987	0.014128	-0.088741	0.015415	0.018072	0.0074816	-0.011563	0.011961	-0.1782	-0.025788	-0.098786	-0.082767	-0.083041	0.1216	-0.023755	-0.057853	-0.065324	-0.17567	-1.4952	-0.028264
0.033935	0.071815	-0.16965	-1.8218	-0.66802	0.0099147	-0.28856	0.50806	-0.03864	-0.027519	-0.037982	0.031845	-0.026456	0.26601	0.026009	0.077495	0.044326	0.040437	-0.010871	0.24321	0.93064	0.019941	-0.01842	-0.0053041	0.0055642
0.65264	0.099558	-0.030637	0.0098277	-0.0022801	-0.0017943	0.011458	-0.072669	0.012643	0.01329	0.0045294	-0.0079779	0.0079791	-0.12256	-0.018362	-0.056543	-0.039144	-0.036612	0.037098	-0.005632	-0.010092	-0.0056983	0.00020748	-0.0041335	0.00095615
0.65549	0.10737	-0.036269	0.012112	-0.0028618	-0.0019519	0.014028	-0.09098	0.016421	0.017581	0.0065256	-0.010953	0.011045	-0.17809	-0.031086	-0.10184	-0.081521	-0.079643	0.11145	-0.02194	-0.045741	-0.044597	-0.0037206	-0.10507	0.016702
0.64604	0.10639	-0.035562	0.011748	-0.0026546	-0.0025875	0.014279	-0.092636	0.017642	0.018306	0.0055891	-0.010457	0.010643	-0.18175	-0.035085	-0.10886	-0.088498	-0.085496	0.12198	-0.028566	-0.047965	-0.053267	0.092392	0.20649	0.73609
0.63921	0.097638	-0.030638	0.0092489	-0.002125	-0.0015165	0.011308	-0.070041	0.011568	0.012984	0.0053687	-0.0082632	0.0085163	-0.11975	-0.014819	-0.052629	-0.037226	-0.035623	0.036782	-0.0047956	-0.011431	-0.006345	-0.0027094	-0.013472	5.49E-05
0.64761	0.098739	-0.030452	0.010988	-0.0030103	-0.00071877	0.010501	-0.071985	0.013029	0.013057	0.0036833	-0.0074885	0.0074821	-0.12213	-0.021058	-0.058905	-0.039665	-0.036358	0.036852	-0.0053008	-0.0075265	-0.0051255	0.0026842	0.0054842	-0.00016144
0.64736	0.11817	-0.047633	0.016065	-0.0036457	-0.0028775	0.020464	-0.13636	0.027804	0.03302	0.014036	-0.021843	0.023151	-0.46037	1.8044	0.84588	0.15659	0.12721	-0.064898	0.0059825	0.014117	0.0063712	0.0028279	0.012852	0.00070501
0.64942	0.10654	-0.035948	0.011719	-0.002691	-0.0021223	0.014115	-0.09042	0.016275	0.017423	0.006684	-0.010893	0.011099	-0.17709	-0.030136	-0.10069	-0.081114	-0.079465	0.11122	-0.021948	-0.046606	-0.04454	-0.0042395	-0.10687	0.017628
0.64941	0.098957	-0.02992	0.010515	-0.0026216	-0.0016916	0.011036	-0.073336	0.013544	0.013204	0.0033713	-0.0073665	0.0071569	-0.12247	-0.02198	-0.059689	-0.040264	-0.036739	0.036472	-0.0060922	-0.0082458	-0.004642	0.003503	0.0074906	0.0019111
0.64402	0.098059	-0.030241	0.011123	-0.002821	-0.0010113	0.010403	-0.071549	0.012826	0.012784	0.0036781	-0.0077146	0.0073059	-0.1209	-0.021949	-0.059143	-0.039102	-0.035645	0.03669	-0.0053369	-0.0066037	-0.006028	0.0036864	0.0076534	-0.0027445
0.62412	0.094976	-0.028122	0.010908	-0.0029932	-0.0011965	0.010441	-0.071332	0.013693	0.012296	0.0025617	-0.0063632	0.0062219	-0.11783	-0.024345	-0.060291	-0.039855	-0.035593	0.03555	-0.0066449	-0.0072775	-0.0038279	0.0069636	0.0178	0.0023561
0.65317	0.099556	-0.030388	0.01035	-0.0025721	-0.0015738	0.01123	-0.073203	0.013118	0.013276	0.0039761	-0.0076353	0.007556	-0.1229	-0.020574	-0.058657	-0.039924	-0.036728	0.037202	-0.0059933	-0.0089431	-0.0053037	0.0020632	0.0026714	0.00093747
0.67099	0.14521	-0.082108	0.040905	-0.010618	-0.0056613	0.04737	-0.42458	0.50134	-1.4217	-0.16233	0.22241	-0.16022	0.61345	0.03755	0.097858	0.051858	0.045911	-0.038385	0.0055746	0.0098541	0.0065128	-0.0019286	0.00071647	-0.0013517
0.70009	-0.89761	0.020589	-0.0089425	0.0045508	0.0020702	-0.042044	0.0024021	0.030673	0.0026982	0.00073921	-0.00078378	0.00056692	0.015034	0.010538	0.035851	0.19161	-0.48368	0.031017	0.94207	-0.21395	0.010864	0.91324	-0.16216	0.0028572
0.6632	0.12841	-0.10729	0.041181	-0.077083	-0.025063	0.7066	0.46558	-0.032005	-0.010483	-0.02151	0.01546	-0.011756	0.072837	0.0014679	0.0027278	-0.0051631	0.0035805	0.01338	0.21112	0.32939	0.011678	0.44384	-0.057295	0.0064489
0.6438	0.097984	-0.029593	0.011033	-0.0028405	-0.0013398	0.010677	-0.072617	0.013426	0.012794	0.0031799	-0.0072743	0.0068578	-0.12113	-0.023446	-0.060445	-0.039989	-0.036072	0.036325	-0.0060453	-0.0068699	-0.0051296	0.0053002	0.012132	-0.00028774
0.0152	0.016135	-0.036306	-0.29003	-0.048304	0.0066251	-0.044014	0.10287	0.0056453	0.048363	-0.11466	0.046338	-0.024624	0.11327	0.008592	0.025827	0.010959	0.00993	0.034041	0.41833	1.62	0.028009	-0.037959	-0.014764	0.010239
0.64343	0.097951	-0.029612	0.011166	-0.0029597	-0.0011633	0.010507	-0.072471	0.013462	0.012702	0.0031201	-0.0072031	0.0068826	-0.12106	-0.023364	-0.060441	-0.040034	-0.0361	0.036453	-0.00577	-0.0071429	-0.005047	0.0052376	0.012634	0.00017903
0.64849	0.098967	-0.030537	0.0096164	-0.0022988	-0.0017914	0.011561	-0.072109	0.0124	0.013355	0.0046064	-0.0080392	0.008006	-0.12178	-0.01777	-0.055793	-0.038804	-0.036476	0.036834	-0.0056093	-0.010079	-0.005596	-0.00050047	-0.0060225	0.00047807
0.65659	0.10803	-0.03687	0.01255	-0.0030966	-0.0016581	0.014047	-0.092188	0.016706	0.018066	0.0065515	-0.011246	0.011308	-0.18324	-0.033133	-0.10763	-0.087155	-0.085269	0.12506	-0.025517	-0.048666	-0.065623	-0.00042727	-0.47462	-0.44741
0.73407	-1.5427	0.049322	-0.017602	0.0068792	0.0033598	-0.055212	0.050272	0.0041781	-0.0086587	-0.003145	0.0057931	-0.0056802	0.09775	0.022858	0.075171	0.2606	-0.59113	0.016413	0.41256	-0.086139	0.0063742	0.42008	-0.070094	0.0023187
0.64153	0.097734	-0.030046	0.011528	-0.003294	-0.00035813	0.010084	-0.071333	0.013099	0.012731	0.0032767	-0.0073205	0.0070974	-0.12087	-0.022663	-0.059832	-0.039552	-0.035885	0.036572	-0.0053121	-0.0061189	-0.0052104	0.0045246	0.010987	-0.0017502
0.62834	0.095659	-0.028327	0.010692	-0.0028406	-0.0015741	0.010569	-0.072133	0.014009	0.0129	0.0022152	-0.0065351	0.0061939	-0.11897	-0.024511	-0.060736	-0.040373	-0.036049	0.034797	-0.006659	-0.0068599	-0.0032557	0.0061764	0.017062	0.0035583
0.65539	0.10775	-0.036615	0.013446	-0.0034744	-0.0013994	0.013566	-0.092662	0.017369	0.018022	0.0054531	-0.010891	0.010592	-0.1835	-0.03823	-0.11242	-0.088908	-0.085478	0.12456	-0.026648	-0.039502	-0.060556	0.12025	0.32728	-0.68463
0.6421	0.03093	-0.058019	0.044497	-0.029985	-0.012241	0.3171	0.16515	0.0083999	0.00074122	0.0040245	-0.0025838	0.0027146	-0.044687	-0.0045259	-0.027754	-0.018195	-0.040634	0.02839	-0.31986	-0.080495	-0.021209	-0.9395	0.092481	-0.007899
0.65388	0.15193	-0.15976	-0.19407	1.1454	0.11534	-0.32295	0.47651	-0.030967	-0.032703	0.0058127	0.0091316	-0.010681	0.12628	0.013673	0.031701	0.016775	0.014231	-0.014299	-0.013278	-0.056337	0.0019904	-0.004844	-0.013903	0.0054312
0.6355	0.10444	-0.034857	0.014168	-0.0039567	-0.0010111	0.01277	-0.091334	0.017947	0.017315	0.0040301	-0.0098874	0.0093129	-0.17926	-0.043285	-0.11516	-0.089001	-0.083885	0.12204	-0.027666	-0.031339	-0.054889	0.23819	1.0866	-0.90716
0.63863	0.10524	-0.036485	0.011177	-0.0025065	-0.001985	0.014122	-0.088858	0.015451	0.018097	0.0074471	-0.011575	0.011945	-0.17839	-0.025972	-0.099	-0.082845	-0.083083	0.12163	-0.023763	-0.057716	-0.065324	-0.17557	-1.4949	-0.028408
0.65231	0.099355	-0.030372	0.010807	-0.0027665	-0.001291	0.010927	-0.073014	0.013171	0.013151	0.0037156	-0.0075989	0.007394	-0.12275	-0.021714	-0.059526	-0.039995	-0.03651	0.037003	-0.0057835	-0.0076623	-0.0053725	0.0033415	0.0062334	-0.00034299
0.67092	0.15347	-0.17027	-1.6306	-0.66044	0.0026264	-0.2538	0.37202	-0.035308	-0.064327	0.073256	-0.017275	0.0020296	0.075142	0.0046086	0.015377	0.0089234	0.0080821	-0.016077	-0.097803	-0.37502	-0.0051566	0.0080657	0.007424	-0.0023361
0.65801	0.10703	-0.035907	0.012476	-0.0030931	-0.0015508	0.013428	-0.089353	0.016263	0.017206	0.0059016	-0.010505	0.010539	-0.17222	-0.031274	-0.097263	-0.075222	-0.07225	0.094876	-0.016817	-0.030886	-0.028294	0.0045755	-0.020306	-0.0023064
0.72887	-1.491	0.050206	-0.017755	0.0055805	0.0024419	-0.033201	0.1114	0.29331	0.032878	0.0077233	-0.01057	0.0082312	-0.0014569	0.0056275	0.016463	0.027082	-0.034451	-0.013256	-0.60713	0.15516	-0.0033711	-0.24948	0.043546	-0.00024733
0.66636	0.13246	-0.066292	0.030731	-0.0078075	-0.0047497	0.036132	-0.31049	0.33475	-0.92593	-0.10444	0.14214	-0.1013	0.34007	0.01356	0.028543	0.0054943	0.0024675	0.011498	-0.0037499	-0.0069931	-0.0073408	0.0021289	-0.0032234	0.0020261
0.6364	0.097101	-0.030544	0.0095648	-0.0022239	-0.0012646	0.011063	-0.069496	0.011289	0.012706	0.0054251	-0.008278	0.008543	-0.119	-0.015276	-0.052475	-0.036902	-0.035097	0.036828	-0.0044981	-0.011051	-0.006865	-0.0020887	-0.011926	-0.00068934
0.64694	0.09851	-0.030243	0.011186	-0.0029666	-0.00092099	0.010481	-0.072172	0.013095	0.01298	0.0034727	-0.0075363	0.007241	-0.12177	-0.022394	-0.05981	-0.039736	-0.036085	0.036713	-0.0054627	-0.0065928	-0.0054243	0.003986	0.008898	-0.0014253
0.68278	0.11138	-0.18457	0.19062	-0.14658	-0.055731	1.5632	1.0816	-0.076193	-0.056073	-0.0096705	0.025904	-0.025872	0.2652	0.023214	0.065892	0.037671	0.03255	-0.029377	-0.070397	-0.07742	-0.0012054	-0.22412	0.029019	-0.0017093
0.64629	0.098477	-0.030669	0.011245	-0.0030885	-0.00039548	0.010344	-0.071104	0.012475	0.012719	0.004107	-0.0078006	0.0076384	-0.12126	-0.020682	-0.058229	-0.038869	-0.035718	0.037172	-0.004794	-0.0071173	-0.0063519	0.0028272	0.004015	-0.0030204
0.6808	0.20084	1.8329	-0.05064	0.011616	0.0071467	-0.045946	0.20947	-0.022036	-0.019884	-0.0055093	0.010789	-0.010195	0.12292	0.01341	0.033719	0.018441	0.016089	-0.012538	0.0017495	0.0020297	0.0012276	-0.0012962	-0.0032034	-7.79E-05
0.66766	0.13867	-0.073617	0.033871	-0.0085421	-0.0049552	0.040027	-0.33799	0.21399	0.61663	1.2123	1.112	-0.36606	0.62551	0.031533	0.080928	0.039899	0.03447	-0.024142	0.0034295	0.0052939	0.0020721	-0.00091035	-0.0012411	-0.0016321
0.71996	-1.3405	0.044981	-0.016301	0.0054868	0.002857	-0.038711	0.09503	0.27345	0.030834	0.0070102	-0.010061	0.0075957	0.0040782	0.010868	0.042056	0.19537	-0.46923	0.0094057	-0.74363	0.19707	-0.0056042	-0.19637	0.042592	-0.002052
0.6382	0.097442	-0.030712	0.0094277	-0.0021768	-0.0013781	0.011189	-0.069587	0.011299	0.012787	0.0055205	-0.00843	0.008525	-0.11921	-0.014958	-0.052527	-0.036824	-0.035255	0.036939	-0.0046248	-0.010943	-0.0070364	-0.0024408	-0.013416	-0.0017559
0.6528	0.15098	-0.17009	-1.6317	-0.66005	0.0026665	-0.25373	0.37502	-0.036599	-0.064639	0.074402	-0.017622	0.002708	0.078457	0.0090717	0.020237	0.011009	0.0090833	-0.016384	-0.097238	-0.37702	-0.0057977	0.0049999	-0.0026468	-0.0022889
0.65121	0.09926	-0.030031	0.010066	-0.0023988	-0.0019048	0.011408	-0.073405	0.013215	0.013166	0.0039339	-0.0075297	0.0074711	-0.12249	-0.020431	-0.058313	-0.03993	-0.036778	0.036862	-0.0061149	-0.0099091	-0.0051288	0.0021983	0.0023888	0.0027474
0.65383	0.10738	-0.036351	0.013826	-0.0038909	-0.00080194	0.013198	-0.092016	0.017534	0.017708	0.0050132	-0.010469	0.010249	-0.18214	-0.040312	-0.11364	-0.088949	-0.084729	0.1231	-0.027213	-0.032837	-0.055249	0.23559	1.0786	-0.90716
0.6504	0.099152	-0.030001	0.0099417	-0.002333	-0.0019701	0.011492	-0.073282	0.013105	0.01311	0.0040544	-0.0075835	0.0075268	-0.12223	-0.020045	-0.057892	-0.039736	-0.036721	0.036891	-0.006115	-0.010264	-0.0052801	0.0018896	0.0012662	0.0027258
0.63644	0.09719	-0.03035	0.0090353	-0.0019685	-0.0017378	0.011399	-0.069944	0.011523	0.012895	0.0054239	-0.0082153	0.0085001	-0.11917	-0.01462	-0.052117	-0.03706	-0.035438	0.036667	-0.0049735	-0.012048	-0.0064155	-0.0027996	-0.013932	0.0010282
0.63692	0.15794	-0.16857	0.61395	-0.63912	1.3185	-0.68169	0.6504	-0.036849	-0.032928	-0.011026	0.018518	-0.017914	0.17612	0.014077	0.039821	0.021394	0.019122	-0.014983	0.0016044	0.0032399	0.0018628	0.00055399	0.0030835	0.00017208
0.67959	0.20061	1.833	-0.049786	0.011121	0.007749	-0.046465	0.20963	-0.021788	-0.020051	-0.0061069	0.010985	-0.010583	0.12301	0.011344	0.031925	0.018093	0.016186	-0.012604	0.0018821	0.0038204	0.0013417	0.0003034	0.0022567	-0.0014826
0.68047	0.20081	1.8331	-0.05053	0.011522	0.0071389	-0.046004	0.20915	-0.021722	-0.019792	-0.0058793	0.010963	-0.010423	0.12271	0.012578	0.032944	0.018095	0.015911	-0.012768	0.0015685	0.0025528	0.0016402	-0.0007908	-0.0010494	0.00034288
0.63004	0.096074	-0.028468	0.0096058	-0.002338	-0.0022319	0.011232	-0.072398	0.013833	0.013314	0.0028037	-0.0067148	0.0067008	-0.11955	-0.021461	-0.05828	-0.040117	-0.036498	0.034612	-0.0068531	-0.0094067	-0.0027761	0.0031868	0.0077403	0.006443
0.65647	0.10755	-0.036233	0.012198	-0.0028037	-0.0021159	0.014014	-0.091725	0.016894	0.017883	0.0060142	-0.010741	0.010858	-0.17915	-0.033296	-0.10435	-0.083134	-0.080298	0.11103	-0.022894	-0.041206	-0.040218	0.018425	-0.011857	0.023665
0.65721	0.10761	-0.035913	0.012643	-0.0030469	-0.0020047	0.013855	-0.092267	0.017324	0.017634	0.0055812	-0.010483	0.010471	-0.1793	-0.03496	-0.1059	-0.083624	-0.080442	0.11105	-0.023045	-0.040906	-0.040065	0.019851	-0.0074758	0.023868
0.65585	0.10699	-0.03616	0.012886	-0.0032642	-0.0013423	0.013281	-0.089904	0.016511	0.017398	0.0057685	-0.010593	0.010593	-0.17509	-0.033021	-0.10113	-0.078676	-0.075497	0.1018	-0.018975	-0.03315	-0.032012	0.0087749	-0.012204	-0.00073377
0.64161	0.15863	-0.16867	0.61384	-0.63901	1.3182	-0.6815	0.64975	-0.036716	-0.0328	-0.010977	0.018495	-0.017866	0.17535	0.014121	0.03963	0.021128	0.018872	-0.0148	0.0014724	0.0028076	0.0018884	0.00048809	0.0026839	0.0007514
0.66484	-0.095342	-0.08379	0.080317	-0.059256	-0.023128	0.63369	0.41441	0.0029347	-0.01295	0.00052999	0.0046982	-0.004903	0.045246	0.0043457	0.0015698	0.0029985	-0.02965	0.010696	-0.38541	-0.088112	-0.019991	-1.0398	0.11297	-0.0090035
0.65181	0.099398	-0.030681	0.010114	-0.0023847	-0.0016529	0.011253	-0.072261	0.012461	0.012973	0.0045904	-0.0080915	0.0079458	-0.12206	-0.018732	-0.056677	-0.038825	-0.036263	0.037226	-0.0052562	-0.0097063	-0.0063009	0.00082617	-0.0029993	-0.00060747
0.6509	0.099357	-0.030748	0.0098586	-0.0024281	-0.0015278	0.011375	-0.072115	0.012425	0.013233	0.0046423	-0.0080291	0.0080957	-0.1222	-0.017723	-0.055974	-0.038854	-0.036541	0.037168	-0.0053211	-0.010161	-0.0057164	-0.00042255	-0.005641	0.00039655
