0.0152	0.016135	-0.036306	-0.29003	0.048304	-0.0066251
0.64343	0.097951	-0.029612	0.011166	0.0029597	0.0011633
0.64849	0.098967	-0.030537	0.0096164	0.0022988	0.0017914
0.65659	0.10803	-0.03687	0.01255	0.0030966	0.0016581
0.73407	-1.5427	0.049322	-0.017602	-0.0068792	-0.0033598
0.64153	0.097734	-0.030046	0.011528	0.003294	0.00035813
0.62834	0.095659	-0.028327	0.010692	0.0028406	0.0015741
0.65539	0.10775	-0.036615	0.013446	0.0034744	0.0013994
0.6421	0.03093	-0.058019	0.044497	0.029985	0.012241
0.65388	0.15193	-0.15976	-0.19407	-1.1454	-0.11534
0.6355	0.10444	-0.034857	0.014168	0.0039567	0.0010111
0.63863	0.10524	-0.036485	0.011177	0.0025065	0.001985
0.65231	0.099355	-0.030372	0.010807	0.0027665	0.001291
0.67092	0.15347	-0.17027	-1.6306	0.66044	-0.0026264
0.65801	0.10703	-0.035907	0.012476	0.0030931	0.0015508
0.72887	-1.491	0.050206	-0.017755	-0.0055805	-0.0024419
0.66636	0.13246	-0.066292	0.030731	0.0078075	0.0047497
0.6364	0.097101	-0.030544	0.0095648	0.0022239	0.0012646
0.64694	0.09851	-0.030243	0.011186	0.0029666	0.00092099
0.68278	0.11138	-0.18457	0.19062	0.14658	0.055731
0.64629	0.098477	-0.030669	0.011245	0.0030885	0.00039548
0.6808	0.20084	1.8329	-0.05064	-0.011616	-0.0071467
0.66766	0.13867	-0.073617	0.033871	0.0085421	0.0049552
0.71996	-1.3405	0.044981	-0.016301	-0.0054868	-0.002857
0.6382	0.097442	-0.030712	0.0094277	0.0021768	0.0013781
0.6528	0.15098	-0.17009	-1.6317	0.66005	-0.0026665
0.65121	0.09926	-0.030031	0.010066	0.0023988	0.0019048
0.65383	0.10738	-0.036351	0.013826	0.0038909	0.00080194
0.6504	0.099152	-0.030001	0.0099417	0.002333	0.0019701
0.63644	0.09719	-0.03035	0.0090353	0.0019685	0.0017378
0.63692	0.15794	-0.16857	0.61395	0.63912	-1.3185
0.67959	0.20061	1.833	-0.049786	-0.011121	-0.007749
0.68047	0.20081	1.8331	-0.05053	-0.011522	-0.0071389
0.63004	0.096074	-0.028468	0.0096058	0.002338	0.0022319
0.65647	0.10755	-0.036233	0.012198	0.0028037	0.0021159
0.65721	0.10761	-0.035913	0.012643	0.0030469	0.0020047
0.65585	0.10699	-0.03616	0.012886	0.0032642	0.0013423
0.64161	0.15863	-0.16867	0.61384	0.63901	-1.3182
0.66484	-0.095342	-0.08379	0.080317	0.059256	0.023128
0.65181	0.099398	-0.030681	0.010114	0.0023847	0.0016529
0.6509	0.099357	-0.030748	0.0098586	0.0024281	0.0015278
0.67917	-0.41552	-0.0056959	0.0012889	-0.00064269	-0.00047217
0.67242	-0.023316	-0.05744	0.026923	0.0057337	0.003505
0.66164	0.12071	-0.085648	0.071577	0.053366	0.020369
0.64542	0.09834	-0.029906	0.011117	0.0030861	0.00096587
0.6579	0.10824	-0.036645	0.012405	0.0029592	0.0020904
0.65106	0.099233	-0.030737	0.010713	0.0027646	0.0010377
0.68872	-0.65416	0.0089199	-0.003956	-0.0020836	-0.0013155
0.6796	0.13758	-0.17418	0.17716	0.13633	0.05207
0.64822	0.098858	-0.029805	0.010178	0.0025575	0.0018552
0.66457	0.13856	-0.076325	-0.020717	0.018559	0.0045687
0.65398	0.099657	-0.030395	0.010553	0.0026531	0.0014622
0.64984	0.098955	-0.030074	0.010674	0.0026089	0.0016377
0.65248	0.099473	-0.030849	0.010451	0.0025784	0.001331
0.65744	0.10833	-0.038338	-0.001893	0.0062464	0.00082074
0.65198	0.099385	-0.030909	0.010377	0.0024966	0.0013602
0.65715	0.10801	-0.036696	0.013138	0.0033415	0.0015322
0.69562	-0.72003	0.0094239	-0.0046218	-0.002761	-0.00093769
0.66151	0.13348	-0.15894	0.16136	0.12377	0.044564
0.67042	0.15342	-0.17037	-1.6308	0.66035	-0.0025975
0.65948	0.11496	-0.042617	0.016204	0.0040819	0.0020159
0.71833	-1.2506	0.038986	-0.014795	-0.0054477	-0.0024828
0.66559	0.16209	-0.16967	0.61311	0.63818	-1.3166
0.66887	0.13877	-0.072593	0.033246	0.0081655	0.0056319
0.67914	-0.12905	-0.061327	0.030152	0.0063182	0.0034589
0.66902	0.13884	-0.072922	0.033099	0.0080868	0.0055895
0.65369	0.099631	-0.030893	0.010403	0.0025414	0.0013355
0.70395	-0.99728	0.024999	-0.010632	-0.0051881	-0.0022513
0.65867	0.11495	-0.043017	0.016027	0.0041232	0.0017379
0.64457	0.098214	-0.030215	0.010863	0.002891	0.001132
0.67408	0.14487	-0.1658	0.16175	0.12707	0.047879
0.6701	-0.12246	-0.036942	0.015824	0.0032831	0.0017273
0.65384	0.099681	-0.030636	0.010665	0.0027093	0.0012633
0.65339	0.099667	-0.030802	0.010124	0.0024604	0.001533
0.70703	-0.94512	0.019434	-0.007064	-0.0029592	-0.0013618
0.65212	0.099377	-0.030793	0.01058	0.0025875	0.0013433
0.67089	0.15045	-0.087302	0.043997	0.01159	0.0057351
0.66964	0.13856	-0.072266	0.032182	0.0079365	0.00495
0.6554	0.10705	-0.035806	0.011992	0.0028678	0.0020829
0.65803	0.10818	-0.036738	0.012999	0.0031938	0.0016913
0.64154	0.10572	-0.036712	0.012219	0.0028902	0.0014589
0.6623	0.11985	-0.047175	0.017383	0.0042179	0.0027183
0.67397	0.16517	-0.17134	0.5496	0.42683	1.3521
0.65401	0.099697	-0.03068	0.010239	0.0024762	0.0015289
0.72481	-1.4195	0.046727	-0.016569	-0.0056415	-0.0026268
0.6523	0.099414	-0.030699	0.010568	0.0026449	0.0013919
0.64863	0.098758	-0.029805	0.010599	0.0025387	0.0017557
0.65506	0.1075	-0.03591	0.012788	0.0030437	0.0021595
0.67481	-0.33894	-0.0061092	0.00081865	-0.00067688	0.00010537
0.65439	0.09977	-0.030602	0.010307	0.002558	0.0014916
0.6498	0.099141	-0.030965	0.010071	0.0024565	0.0013333
0.67108	-0.10746	-0.036818	0.016114	0.0034057	0.0016573
0.65174	0.099288	-0.030783	0.010832	0.0027755	0.00098995
0.65906	0.13651	-0.073579	0.036786	0.0096846	0.004594
0.65421	0.099707	-0.030836	0.010749	0.0027755	0.0010374
0.66728	0.13467	-0.068364	0.0302	0.0074055	0.0047424
0.66577	0.15168	-0.15256	-0.17754	-1.0666	-0.10779
0.72532	-1.3996	0.040922	-0.012706	-0.004133	-0.0016903
0.67529	0.16534	-0.1712	0.5497	0.42692	1.3521
0.66058	0.16147	-0.16983	0.61254	0.63795	-1.3167
0.64592	0.10438	-0.046191	-0.12036	0.025413	-0.0018899
0.65481	0.10772	-0.036641	0.013667	0.003812	0.00063799
0.65538	0.10666	-0.0359	0.012119	0.0028174	0.0018104
0.65857	0.13766	-0.075708	-0.020788	0.018514	0.0047493
0.67621	0.17016	-0.19613	-0.31207	-1.3554	-0.14015
0.65754	0.10815	-0.036578	0.012449	0.0030029	0.0019774
0.65661	0.10795	-0.036544	0.012845	0.0031095	0.001873
0.65012	0.099237	-0.030734	0.010112	0.0026413	0.0012935
0.6631	0.12056	-0.047532	0.017859	0.0043411	0.0028202
0.65449	0.099785	-0.03053	0.010292	0.0025416	0.0015555
0.65365	0.099645	-0.030546	0.010236	0.0024604	0.0016146
0.66709	0.13863	-0.072982	0.033027	0.0081338	0.0054032
0.65211	0.099399	-0.030942	0.010414	0.0025331	0.0012726
0.64561	0.098544	-0.030398	0.0095044	0.0021735	0.0017317
0.67069	0.15235	-0.15255	-0.17726	-1.0664	-0.1078
0.6688	0.13921	-0.07684	-0.020806	0.018487	0.0043926
0.67182	0.16486	-0.17127	0.55042	0.42748	1.3512
0.67607	-0.10242	-0.053284	0.025256	0.0052011	0.0032869
0.6689	0.15325	-0.17026	-1.6308	0.6604	-0.0026468
0.65178	0.10706	-0.036195	0.013681	0.0036743	0.0011039
0.66704	0.1382	-0.072294	0.032079	0.0078741	0.0049597
0.66193	0.12201	-0.055032	0.024178	0.0060205	0.0038268
0.72863	-1.3799	0.035515	-0.011905	-0.0051528	-0.0022345
0.65765	0.11095	-0.038887	0.014228	0.0034206	0.0021879
0.67758	0.19477	1.729	-0.047073	-0.010744	-0.0067174
0.66768	0.1365	-0.070608	0.032019	0.0078038	0.0052949
0.65703	0.1191	-0.04731	0.017259	0.0042032	0.0024399
0.65426	0.099729	-0.030656	0.010244	0.0024203	0.0016909
0.72622	-1.3257	0.025174	0.0017926	0.0066113	0.0021517
0.66461	0.13784	-0.072346	0.031875	0.0077622	0.0049585
0.65428	0.11017	-0.038188	0.01388	0.0033396	0.0024089
0.67737	0.17907	-0.21459	-0.27445	-1.6079	-0.16323
0.65484	0.099787	-0.030595	0.010384	0.0024796	0.0015969
0.65352	0.099614	-0.030896	0.010404	0.0024889	0.0013824
0.67564	0.17448	-0.20584	-0.26363	-1.54	-0.15576
0.6534	0.099569	-0.030786	0.010248	0.0023775	0.0015745
0.70889	-0.77347	-0.020399	0.01374	0.0017886	0.0013762
0.65776	0.10823	-0.036759	0.012437	0.0029823	0.0019859
0.65749	0.16101	-0.16951	0.61315	0.63846	-1.3173
0.67861	0.17488	-0.20579	-0.26334	-1.5398	-0.15578
0.66996	0.16465	-0.17155	0.54997	0.42719	1.3514
0.65786	0.10813	-0.036608	0.013156	0.0033508	0.001643
0.64593	0.098378	-0.030121	0.011189	0.0030067	0.00089832
0.66954	0.14338	-0.087441	-0.10471	0.0331	0.0023044
0.66208	0.13606	-0.072566	0.034735	0.0088006	0.0056209
0.6491	0.099009	-0.030407	0.0096575	0.0021315	0.0018936
0.65393	0.099711	-0.030572	0.010075	0.0023803	0.0017405
0.64969	0.099134	-0.031029	0.010428	0.0027781	0.00081891
0.67393	0.12943	-0.15694	0.15868	0.12066	0.046275
0.65503	0.10767	-0.036861	0.012553	0.0031849	0.0014863
0.6517	0.099406	-0.030815	0.0099731	0.002376	0.0015887
0.65486	0.10763	-0.036872	0.012473	0.0030861	0.001573
0.65515	0.10784	-0.036497	0.012051	0.0027599	0.0023149
0.67709	0.18853	1.6141	-0.043501	-0.0099278	-0.006029
0.65154	0.099325	-0.030112	0.010198	0.0025161	0.0017182
0.67497	0.16533	-0.17132	0.54949	0.42686	1.3521
0.65415	0.099733	-0.030753	0.010164	0.0024443	0.0015693
0.57514	0.087751	-0.027529	0.012901	0.0050432	-0.0032648
0.65426	0.099756	-0.030805	0.010431	0.0026067	0.0013876
0.65163	0.099444	-0.030545	0.010203	0.0026598	0.0011862
0.65114	0.099292	-0.030386	0.0097777	0.0022218	0.0018843
0.65203	0.099341	-0.030273	0.010754	0.0027399	0.0013535
0.659	0.13738	-0.072209	0.033252	0.008214	0.0058574
0.63415	0.096493	-0.028685	0.010283	0.0023617	0.0020569
